    0.0000    2.8174
    0.0333    2.8310
    0.0667    2.8717
    0.1000    2.9393
    0.1333    3.0338
    0.1667    3.1546
    0.2000    3.3014
    0.2333    3.4736
    0.2667    3.6703
    0.3000    3.8905
    0.3333    4.1329
    0.3667    4.3958
    0.4000    4.6769
    0.4333    4.9730
    0.4667    5.2800
    0.5000    5.5923
    0.5333    5.9023
    0.5667    6.2003
    0.6000    6.4748
    0.6333    6.7142
    0.6667    6.9096
    0.7000    7.0582
    0.7333    7.1636
    0.7667    7.2336
    0.8000    7.2772
    0.8333    7.3024
    0.8667    7.3156
    0.9000    7.3217
    0.9333    7.3238
    0.9667    7.3243
    1.0000    7.3243
    1.0250    7.3279
    1.0500    7.3387
    1.0750    7.3566
    1.1000    7.3813
    1.1250    7.4125
    1.1500    7.4498
    1.1750    7.4927
    1.2000    7.5406
    1.2250    7.5927
    1.2500    7.6481
    1.2750    7.7057
    1.3000    7.7643
    1.3250    7.8226
    1.3500    7.8788
    1.3750    7.9313
    1.4000    7.9781
    1.4250    8.0173
    1.4500    8.0469
    1.4750    8.0653
    1.5000    8.0716
    1.5236    8.0741
    1.5471    8.0816
    1.5707    8.0940
    1.5943    8.1114
    1.6179    8.1337
    1.6414    8.1609
    1.6650    8.1929
    1.6886    8.2296
    1.7121    8.2709
    1.7357    8.2769
    1.7593    8.2036
    1.7828    8.1271
    1.8064    8.0481
    1.8300    7.9674
    1.8536    7.8859
    1.8771    7.8045
    1.9007    7.7239
    1.9243    7.6453
    1.9478    7.5692
    1.9714    7.4968
    1.9950    7.4286
    2.0185    7.3656
    2.0421    7.3083
    2.0657    7.2574
    2.0893    7.2134
    2.1128    7.1768
    2.1364    7.1479
    2.1600    7.1270
    2.1835    7.1144
    2.2071    7.1102
    2.2504    7.0972
    2.2937    7.0555
    2.3370    6.9772
    2.3803    6.8501
    2.4236    6.6608
    2.4669    6.4024
    2.5102    6.0816
    2.5535    5.7173
    2.5968    5.3323
    2.6401    4.9463
    2.6834    4.5739
    2.7267    4.2253
    2.7700    3.9076
    2.8133    3.6255
    2.8566    3.3824
    2.8999    3.1810
    2.9432    3.0227
    2.9865    2.9089
    3.0298    2.8403
    3.0731    2.8174
    3.1203    2.8445
    3.1674    2.9258
    3.2146    3.0606
    3.2617    3.2478
    3.3088    3.4859
    3.3560    3.7728
    3.4031    4.1055
    3.4503    4.4801
    3.4974    4.8913
    3.5445    5.3317
    3.5917    5.7915
    3.6388    6.2570
    3.6860    6.7105
    3.7331    7.1303
    3.7802    7.4942
    3.8274    7.7840
    3.8745    7.9914
    3.9217    8.1177
    3.9688    8.1699
    4.0159    8.1529
    4.0631    8.0754
    4.1102    7.9655
    4.1574    7.8461
    4.2045    7.7277
    4.2516    7.6167
    4.2988    7.5180
    4.3459    7.4362
    4.3931    7.3750
    4.4402    7.3371
    4.4873    7.3243

    0.0000    9.1926
    0.0333    9.1885
    0.0667    9.1762
    0.1000    9.1560
    0.1333    9.1280
    0.1667    9.0926
    0.2000    9.0505
    0.2333    9.0019
    0.2667    8.9475
    0.3000    8.8880
    0.3333    8.8241
    0.3667    8.7566
    0.4000    8.6863
    0.4333    8.6141
    0.4667    8.5406
    0.5000    8.4668
    0.5333    8.3935
    0.5667    8.3215
    0.6000    8.2515
    0.6333    8.1842
    0.6667    8.1204
    0.7000    8.0606
    0.7333    8.0055
    0.7667    7.9556
    0.8000    7.9114
    0.8333    7.8732
    0.8667    7.8415
    0.9000    7.8166
    0.9333    7.7986
    0.9667    7.7877
    1.0000    7.7841
    1.0250    7.7863
    1.0500    7.7927
    1.0750    7.8035
    1.1000    7.8186
    1.1250    7.8380
    1.1500    7.8619
    1.1750    7.8902
    1.2000    7.9229
    1.2250    7.9602
    1.2500    8.0019
    1.2750    8.0483
    1.3000    8.0994
    1.3250    8.1551
    1.3500    8.2156
    1.3750    8.2809
    1.4000    8.3510
    1.4250    8.4260
    1.4500    8.5059
    1.4750    8.5906
    1.5000    8.6802
    1.5236    8.6756
    1.5471    8.6619
    1.5707    8.6393
    1.5943    8.6083
    1.6179    8.5693
    1.6414    8.5230
    1.6650    8.4699
    1.6886    8.4107
    1.7121    8.3462
    1.7357    8.3165
    1.7593    8.3663
    1.7828    8.4197
    1.8064    8.4765
    1.8300    8.5358
    1.8536    8.5970
    1.8771    8.6591
    1.9007    8.7210
    1.9243    8.7814
    1.9478    8.8392
    1.9714    8.8934
    1.9950    8.9432
    2.0185    8.9882
    2.0421    9.0280
    2.0657    9.0625
    2.0893    9.0916
    2.1128    9.1155
    2.1364    9.1339
    2.1600    9.1472
    2.1835    9.1551
    2.2071    9.1577
    2.2504    9.1608
    2.2937    9.1699
    2.3370    9.1846
    2.3803    9.2043
    2.4236    9.2281
    2.4669    9.2548
    2.5102    9.1353
    2.5535    9.0173
    2.5968    8.9569
    2.6401    8.9370
    2.6834    8.9442
    2.7267    8.9686
    2.7700    9.0030
    2.8133    9.0421
    2.8566    9.0815
    2.8999    9.1181
    2.9432    9.1492
    2.9865    9.1728
    3.0298    9.1876
    3.0731    9.1926
    3.1203    9.1861
    3.1674    9.1669
    3.2146    9.1360
    3.2617    9.0949
    3.3088    9.0455
    3.3560    8.9902
    3.4031    8.9317
    3.4503    8.8729
    3.4974    8.8165
    3.5445    8.7657
    3.5917    8.7230
    3.6388    8.6912
    3.6860    8.6727
    3.7331    8.6696
    3.7802    8.6840
    3.8274    8.7174
    3.8745    8.6669
    3.9217    8.5493
    3.9688    8.4349
    4.0159    8.3339
    4.0631    8.2535
    4.1102    8.1808
    4.1574    8.1066
    4.2045    8.0325
    4.2516    7.9629
    4.2988    7.9016
    4.3459    7.8514
    4.3931    7.8144
    4.4402    7.7917
    4.4873    7.7841

    0.0000    9.1926
    0.0333    9.1958
    0.0667    9.2057
    0.1000    9.2219
    0.1333    9.2446
    0.1667    9.2737
    0.2000    9.3089
    0.2333    9.3503
    0.2667    9.3975
    0.3000    9.4504
    0.3333    9.5086
    0.3667    9.5720
    0.4000    9.6236
    0.4333    9.5876
    0.4667    9.5637
    0.5000    9.5579
    0.5333    9.5781
    0.5667    9.6339
    0.6000    9.7370
    0.6333    9.8984
    0.6667   10.1261
    0.7000   10.3577
    0.7333   10.4330
    0.7667   10.5034
    0.8000   10.5377
    0.8333   10.5541
    0.8667   10.5678
    0.9000   10.5787
    0.9333   10.5865
    0.9667   10.5912
    1.0000   10.5928
    1.0250   10.5901
    1.0500   10.5819
    1.0750   10.5683
    1.1000   10.5462
    1.1250   10.4417
    1.1500   10.3261
    1.1750   10.2032
    1.2000   10.0759
    1.2250    9.9465
    1.2500    9.8167
    1.2750    9.6878
    1.3000    9.5610
    1.3250    9.4369
    1.3500    9.3162
    1.3750    9.1992
    1.4000    9.0863
    1.4250    8.9778
    1.4500    8.8739
    1.4750    8.7747
    1.5000    8.6802
    1.5236    8.6823
    1.5471    8.6887
    1.5707    8.6992
    1.5943    8.7139
    1.6179    8.7326
    1.6414    8.7552
