  0.00000000E+00  0.20852289E+01
  0.26363970E-02  0.20852841E+01
  0.52727940E-02  0.20854498E+01
  0.79091910E-02  0.20857258E+01
  0.10545588E-01  0.20861122E+01
  0.13181985E-01  0.20866089E+01
  0.15818382E-01  0.20872156E+01
  0.18454779E-01  0.20879323E+01
  0.21091176E-01  0.20887589E+01
  0.23727573E-01  0.20896950E+01
  0.26363970E-01  0.20907405E+01
  0.29000367E-01  0.20918952E+01
  0.31636764E-01  0.20931588E+01
  0.34273161E-01  0.20945309E+01
  0.36909558E-01  0.20960113E+01
  0.39545955E-01  0.20975996E+01
  0.42182352E-01  0.20992954E+01
  0.44818749E-01  0.21010984E+01
  0.47455146E-01  0.21030080E+01
  0.50091543E-01  0.21050239E+01
  0.52727940E-01  0.21071456E+01
  0.55364337E-01  0.21093726E+01
  0.58000734E-01  0.21117043E+01
  0.60637131E-01  0.21141403E+01
  0.63273528E-01  0.21166799E+01
  0.65909925E-01  0.21193225E+01
  0.68546322E-01  0.21220676E+01
  0.71182719E-01  0.21249145E+01
  0.73819116E-01  0.21278624E+01
  0.76455513E-01  0.21309108E+01
  0.79091910E-01  0.21340590E+01
  0.81728306E-01  0.21373061E+01
  0.84364703E-01  0.21406514E+01
  0.87001100E-01  0.21440941E+01
  0.89637497E-01  0.21476335E+01
  0.92273894E-01  0.21512687E+01
  0.94910291E-01  0.21549989E+01
  0.97546688E-01  0.21588232E+01
  0.10018309E+00  0.21627406E+01
  0.10281948E+00  0.21667504E+01
  0.10545588E+00  0.21708516E+01
  0.10809228E+00  0.21750432E+01
  0.11072867E+00  0.21793242E+01
  0.11336507E+00  0.21836937E+01
  0.11600147E+00  0.21881507E+01
  0.11863786E+00  0.21926941E+01
  0.12127426E+00  0.21973229E+01
  0.12391066E+00  0.22020360E+01
  0.12654706E+00  0.22068324E+01
  0.12918345E+00  0.22117109E+01
  0.13181985E+00  0.22166705E+01
  0.13445625E+00  0.22217100E+01
  0.13709264E+00  0.22268282E+01
  0.13972904E+00  0.22320241E+01
  0.14236544E+00  0.22372963E+01
  0.14500183E+00  0.22426438E+01
  0.14763823E+00  0.22480654E+01
  0.15027463E+00  0.22535597E+01
  0.15291103E+00  0.22591257E+01
  0.15554742E+00  0.22647620E+01
  0.15818382E+00  0.22704673E+01
  0.16082022E+00  0.22762405E+01
  0.16345661E+00  0.22820803E+01
  0.16609301E+00  0.22879853E+01
  0.16872941E+00  0.22939542E+01
  0.17136580E+00  0.22999858E+01
  0.17400220E+00  0.23060788E+01
  0.17663860E+00  0.23122318E+01
  0.17927499E+00  0.23184434E+01
  0.18191139E+00  0.23247124E+01
  0.18454779E+00  0.23310375E+01
  0.18718419E+00  0.23374172E+01
  0.18982058E+00  0.23438502E+01
  0.19245698E+00  0.23503351E+01
  0.19509338E+00  0.23568707E+01
  0.19772977E+00  0.23634555E+01
  0.20036617E+00  0.23700882E+01
  0.20300257E+00  0.23767673E+01
  0.20563896E+00  0.23834917E+01
  0.20827536E+00  0.23902598E+01
  0.21091176E+00  0.23970703E+01
  0.21354816E+00  0.24039219E+01
  0.21618455E+00  0.24108133E+01
  0.21882095E+00  0.24177429E+01
  0.22145735E+00  0.24247096E+01
  0.22409374E+00  0.24317119E+01
  0.22673014E+00  0.24387485E+01
  0.22936654E+00  0.24458180E+01
  0.23200293E+00  0.24529193E+01
  0.23463933E+00  0.24600508E+01
  0.23727573E+00  0.24672114E+01
  0.23991213E+00  0.24743996E+01
  0.24254852E+00  0.24816143E+01
  0.24518492E+00  0.24888542E+01
  0.24782132E+00  0.24961178E+01
  0.25045771E+00  0.25034041E+01
  0.25309411E+00  0.25107118E+01
  0.25573051E+00  0.25180395E+01
  0.25836690E+00  0.25253862E+01
  0.26100330E+00  0.25327505E+01
  0.26363970E+00  0.25401314E+01
  0.26627610E+00  0.25475276E+01
  0.26891249E+00  0.25549379E+01
  0.27154889E+00  0.25623612E+01
  0.27418529E+00  0.25697965E+01
  0.27682168E+00  0.25772425E+01
